id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
9268,"POLYGON ((97.5 39.0, 100.0 39.0, 100.0 41.0, 97.5 41.0, 97.5 39.0))",1.623600,26.342000,43.354000,15.884000,0.237170,5.128400,539.0000,1.0142,0.2759
9269,"POLYGON ((100.0 39.0, 102.5 39.0, 102.5 41.0, 100.0 41.0, 100.0 39.0))",5.752100,22.013000,46.230000,17.306000,0.595170,4.210300,553.0600,0.4412,0.1195
9270,"POLYGON ((102.5 39.0, 105.0 39.0, 105.0 41.0, 102.5 41.0, 102.5 39.0))",1.296700,28.593000,39.715000,18.841000,0.575160,5.068600,499.9000,0.3367,0.0909
9271,"POLYGON ((105.0 39.0, 107.5 39.0, 107.5 41.0, 105.0 41.0, 105.0 39.0))",2.658300,25.835000,49.810000,12.854000,0.000000,4.537600,377.0600,0.7003,0.1902
9272,"POLYGON ((107.5 39.0, 110.0 39.0, 110.0 41.0, 107.5 41.0, 107.5 39.0))",14.790000,25.092000,37.637000,12.290000,0.396170,5.522700,227.1100,0.5428,0.1472
9273,"POLYGON ((110.0 39.0, 112.5 39.0, 112.5 41.0, 110.0 41.0, 110.0 39.0))",3.369300,31.520000,36.865000,20.047000,0.000000,4.853700,596.1200,0.5869,0.1592
9274,"POLYGON ((112.5 39.0, 115.0 39.0, 115.0 41.0, 112.5 41.0, 112.5 39.0))",1.020000,22.992000,50.329000,18.112000,0.475870,3.642300,334.2900,0.7570,0.2057
9275,"POLYGON ((115.0 39.0, 117.5 39.0, 117.5 41.0, 115.0 41.0, 115.0 39.0))",1.776400,23.017000,42.191000,19.120000,0.742590,5.694500,528.2100,1.1807,0.3213
9276,"POLYGON ((117.5 39.0, 120.0 39.0, 120.0 41.0, 117.5 41.0, 117.5 39.0))",4.312400,28.658000,42.689000,14.173000,0.716510,3.442000,592.1800,0.9280,0.2524
9277,"POLYGON ((120.0 39.0, 122.5 39.0, 122.5 41.0, 120.0 41.0, 120.0 39.0))",9.156300,25.001000,40.621000,15.287000,0.507840,4.257500,374.6200,0.5761,0.1563
9278,"POLYGON ((122.5 39.0, 125.0 39.0, 125.0 41.0, 122.5 41.0, 122.5 39.0))",5.314200,26.510000,44.359000,15.169000,0.106150,4.267400,654.8800,0.7212,0.1959
9279,"POLYGON ((125.0 39.0, 127.5 39.0, 127.5 41.0, 125.0 41.0, 125.0 39.0))",0.000000,22.606000,50.337000,19.407000,0.000000,3.851300,480.4400,0.7738,0.2102
9280,"POLYGON ((127.5 39.0, 130.0 39.0, 130.0 41.0, 127.5 41.0, 127.5 39.0))",4.145600,17.859000,44.503000,20.635000,1.250500,4.345200,147.8000,0.8808,0.2395
9281,"POLYGON ((130.0 39.0, 132.5 39.0, 132.5 41.0, 130.0 41.0, 130.0 39.0))",4.174500,25.606000,42.108000,17.222000,0.507310,5.375100,177.1400,0.9064,0.2464
9282,"POLYGON ((132.5 39.0, 135.0 39.0, 135.0 41.0, 132.5 41.0, 132.5 39.0))",6.750500,26.405000,38.967000,14.446000,1.256700,3.776100,253.1300,1.1966,0.3257
9283,"POLYGON ((135.0 39.0, 137.5 39.0, 137.5 41.0, 135.0 41.0, 135.0 39.0))",4.486500,21.211000,40.295000,20.550000,0.229120,5.235400,443.3400,1.4164,0.3857
9284,"POLYGON ((137.5 39.0, 140.0 39.0, 140.0 41.0, 137.5 41.0, 137.5 39.0))",4.959500,19.886000,50.988000,17.380000,0.170670,3.185700,389.4900,1.1558,0.3145
9285,"POLYGON ((140.0 39.0, 142.5 39.0, 142.5 41.0, 140.0 41.0, 140.0 39.0))",3.665000,24.270000,40.183000,20.808000,0.432450,5.323400,283.2800,0.6765,0.1837
9286,"POLYGON ((142.5 39.0, 145.0 39.0, 145.0 41.0, 142.5 41.0, 142.5 39.0))",5.953000,22.795000,46.695000,15.994000,0.007863,4.733700,191.6300,0.7131,0.1937
9287,"POLYGON ((145.0 39.0, 147.5 39.0, 147.5 41.0, 145.0 41.0, 145.0 39.0))",6.047300,34.695000,40.024000,9.659100,0.410270,3.599100,459.1600,0.2328,0.0626
9288,"POLYGON ((147.5 39.0, 150.0 39.0, 150.0 41.0, 147.5 41.0, 147.5 39.0))",8.148600,20.330000,50.566000,15.237000,0.162760,4.335600,355.4700,0.6327,0.1717
9289,"POLYGON ((150.0 39.0, 152.5 39.0, 152.5 41.0, 150.0 41.0, 150.0 39.0))",2.208700,23.069000,42.921000,23.420000,0.000000,5.788200,786.5300,0.3605,0.0974
9290,"POLYGON ((152.5 39.0, 155.0 39.0, 155.0 41.0, 152.5 41.0, 152.5 39.0))",0.000000,33.273000,44.300000,13.352000,0.087141,4.569900,399.3500,0.2881,0.0776
9291,"POLYGON ((155.0 39.0, 157.5 39.0, 157.5 41.0, 155.0 41.0, 155.0 39.0))",1.425600,33.060000,44.532000,14.063000,0.000000,3.581400,395.4500,0.1077,0.0284
9292,"POLYGON ((157.5 39.0, 160.0 39.0, 160.0 41.0, 157.5 41.0, 157.5 39.0))",5.949500,27.333000,43.177000,13.581000,0.409850,3.608400,366.3200,0.5362,0.1454
9293,"POLYGON ((160.0 39.0, 162.5 39.0, 162.5 41.0, 160.0 41.0, 160.0 39.0))",6.609300,25.250000,45.008000,14.548000,0.000000,5.189400,111.5300,0.4969,0.1346
9294,"POLYGON ((162.5 39.0, 165.0 39.0, 165.0 41.0, 162.5 41.0, 162.5 39.0))",3.965800,26.635000,44.263000,16.126000,0.012470,3.885800,757.4400,0.9612,0.2614
9295,"POLYGON ((165.0 39.0, 167.5 39.0, 167.5 41.0, 165.0 41.0, 165.0 39.0))",0.000000,18.016000,43.411000,24.163000,0.689060,5.581900,901.5900,0.3694,0.0998
9296,"POLYGON ((167.5 39.0, 170.0 39.0, 170.0 41.0, 167.5 41.0, 167.5 39.0))",6.927300,23.597000,43.871000,15.878000,0.000000,5.241000,432.4400,0.6240,0.1694
9297,"POLYGON ((170.0 39.0, 172.5 39.0, 172.5 41.0, 170.0 41.0, 170.0 39.0))",7.105100,20.103000,44.376000,15.057000,1.291900,4.617700,118.1100,0.7336,0.1993
9298,"POLYGON ((172.5 39.0, 175.0 39.0, 175.0 41.0, 172.5 41.0, 172.5 39.0))",9.826600,15.599000,46.009000,17.702000,0.648370,4.364500,231.5300,1.0421,0.2835
9299,"POLYGON ((175.0 39.0, 177.5 39.0, 177.5 41.0, 175.0 41.0, 175.0 39.0))",11.313000,20.546000,44.378000,14.480000,0.453870,2.885400,50.6230,1.2227,0.3328
9300,"POLYGON ((177.5 39.0, 180.0 39.0, 180.0 41.0, 177.5 41.0, 177.5 39.0))",3.407000,24.137000,43.290000,16.838000,0.176130,5.640300,290.3700,0.6716,0.1824
9301,"POLYGON ((-180.0 41.0, -177.5 41.0, -177.5 43.0, -180.0 43.0, -180.0 41.0))",5.453600,32.871000,34.480000,15.231000,0.228100,4.334500,0.0000,0.9960,0.2709
9302,"POLYGON ((-177.5 41.0, -175.0 41.0, -175.0 43.0, -177.5 43.0, -177.5 41.0))",3.171100,27.029000,45.105000,13.106000,0.882260,3.039400,393.1700,0.6435,0.1747
9303,"POLYGON ((-175.0 41.0, -172.5 41.0, -172.5 43.0, -175.0 43.0, -175.0 41.0))",0.000000,27.195000,50.539000,13.055000,0.033271,2.821800,773.7800,0.3505,0.0947
9304,"POLYGON ((-172.5 41.0, -170.0 41.0, -170.0 43.0, -172.5 43.0, -172.5 41.0))",5.047500,30.213000,44.451000,10.356000,0.000000,2.643200,328.2700,0.5613,0.1522
9305,"POLYGON ((-170.0 41.0, -167.5 41.0, -167.5 43.0, -170.0 43.0, -170.0 41.0))",1.946500,13.983000,57.540000,13.927000,0.431760,4.396300,348.9900,0.5510,0.1494
9306,"POLYGON ((-167.5 41.0, -165.0 41.0, -165.0 43.0, -167.5 43.0, -167.5 41.0))",7.180200,28.412000,41.143000,13.929000,0.631830,2.993300,0.0000,0.3469,0.0937
9307,"POLYGON ((-165.0 41.0, -162.5 41.0, -162.5 43.0, -165.0 43.0, -165.0 41.0))",0.000000,25.330000,37.755000,18.069000,0.868740,6.772200,106.9300,0.9382,0.2551
9308,"POLYGON ((-162.5 41.0, -160.0 41.0, -160.0 43.0, -162.5 43.0, -162.5 41.0))",1.105600,23.438000,52.687000,15.766000,0.000000,4.325600,562.6300,0.1527,0.0407
9309,"POLYGON ((-160.0 41.0, -157.5 41.0, -157.5 43.0, -160.0 43.0, -160.0 41.0))",2.543400,28.877000,43.674000,14.849000,0.498220,3.545900,635.3800,0.3528,0.0953
9310,"POLYGON ((-157.5 41.0, -155.0 41.0, -155.0 43.0, -157.5 43.0, -157.5 41.0))",6.096300,25.755000,42.970000,17.356000,0.434990,2.597200,209.0400,0.1595,0.0425
9311,"POLYGON ((-155.0 41.0, -152.5 41.0, -152.5 43.0, -155.0 43.0, -155.0 41.0))",3.804200,29.290000,46.896000,14.009000,0.000000,3.006300,139.1000,0.5652,0.1533
9312,"POLYGON ((-152.5 41.0, -150.0 41.0, -150.0 43.0, -152.5 43.0, -152.5 41.0))",2.150700,32.067000,41.596000,14.430000,0.905230,2.443300,331.5300,0.3754,0.1015
9313,"POLYGON ((-150.0 41.0, -147.5 41.0, -147.5 43.0, -150.0 43.0, -150.0 41.0))",8.106700,24.739000,37.718000,17.008000,0.219120,4.350300,0.0000,0.7969,0.2165
9314,"POLYGON ((-147.5 41.0, -145.0 41.0, -145.0 43.0, -147.5 43.0, -147.5 41.0))",0.000000,27.108000,46.519000,18.686000,0.309270,2.814900,621.3100,0.3697,0.0999
9315,"POLYGON ((-145.0 41.0, -142.5 41.0, -142.5 43.0, -145.0 43.0, -145.0 41.0))",0.000000,34.895000,34.652000,13.928000,1.130600,3.400100,187.2100,0.8562,0.2328
9316,"POLYGON ((-142.5 41.0, -140.0 41.0, -140.0 43.0, -142.5 43.0, -142.5 41.0))",4.307300,28.519000,39.872000,19.549000,0.098282,3.674200,240.1000,0.4024,0.1089
9317,"POLYGON ((-140.0 41.0, -137.5 41.0, -137.5 43.0, -140.0 43.0, -140.0 41.0))",0.150830,21.639000,46.298000,18.191000,0.654300,4.094100,0.0000,0.7833,0.2129
9318,"POLYGON ((-137.5 41.0, -135.0 41.0, -135.0 43.0, -137.5 43.0, -137.5 41.0))",8.391800,29.852000,39.807000,15.628000,0.056320,2.532400,164.3100,0.5491,0.1489
9319,"POLYGON ((-135.0 41.0, -132.5 41.0, -132.5 43.0, -135.0 43.0, -135.0 41.0))",12.087000,28.115000,40.143000,14.940000,0.000000,3.104200,0.0000,0.2240,0.0601
9320,"POLYGON ((-132.5 41.0, -130.0 41.0, -130.0 43.0, -132.5 43.0, -132.5 41.0))",5.964900,26.559000,41.297000,18.814000,0.000000,3.653600,130.6700,0.5381,0.1459
9321,"POLYGON ((-130.0 41.0, -127.5 41.0, -127.5 43.0, -130.0 43.0, -130.0 41.0))",0.311580,25.608000,37.972000,22.221000,0.894450,5.240800,454.1300,0.2741,0.0738
9322,"POLYGON ((-127.5 41.0, -125.0 41.0, -125.0 43.0, -127.5 43.0, -127.5 41.0))",0.426840,9.512200,57.583000,22.498000,0.000000,5.554100,448.8500,0.4634,0.1255
9323,"POLYGON ((-125.0 41.0, -122.5 41.0, -122.5 43.0, -125.0 43.0, -125.0 41.0))",2.024400,30.184000,47.424000,15.704000,0.219510,3.422900,177.4200,0.3722,0.1006
9324,"POLYGON ((-122.5 41.0, -120.0 41.0, -120.0 43.0, -122.5 43.0, -122.5 41.0))",8.423800,22.016000,46.442000,19.191000,0.000000,3.289100,384.2100,1.0494,0.2855
9325,"POLYGON ((-120.0 41.0, -117.5 41.0, -117.5 43.0, -120.0 43.0, -120.0 41.0))",3.570000,32.257000,38.832000,17.490000,0.408660,3.256600,263.5200,0.6911,0.1877
9326,"POLYGON ((-117.5 41.0, -115.0 41.0, -115.0 43.0, -117.5 43.0, -117.5 41.0))",0.000000,21.909000,51.966000,17.887000,0.000000,3.897100,678.6000,0.8376,0.2277
9327,"POLYGON ((-115.0 41.0, -112.5 41.0, -112.5 43.0, -115.0 43.0, -115.0 41.0))",0.000000,29.834000,37.603000,20.324000,0.177110,5.987600,258.6700,0.9253,0.2516
9328,"POLYGON ((-112.5 41.0, -110.0 41.0, -110.0 43.0, -112.5 43.0, -112.5 41.0))",3.552200,15.521000,49.648000,18.487000,0.336930,6.021000,341.7600,1.2105,0.3295
9329,"POLYGON ((-110.0 41.0, -107.5 41.0, -107.5 43.0, -110.0 43.0, -110.0 41.0))",0.000000,24.787000,49.311000,18.287000,0.000000,3.755700,465.3700,0.7165,0.1946
9330,"POLYGON ((-107.5 41.0, -105.0 41.0, -105.0 43.0, -107.5 43.0, -107.5 41.0))",5.247700,15.302000,52.610000,19.382000,0.107890,4.327400,161.4000,0.7379,0.2004
9331,"POLYGON ((-105.0 41.0, -102.5 41.0, -102.5 43.0, -105.0 43.0, -105.0 41.0))",7.385000,21.565000,40.978000,19.435000,0.000000,5.945800,378.1700,0.6471,0.1757
9332,"POLYGON ((-102.5 41.0, -100.0 41.0, -100.0 43.0, -102.5 43.0, -102.5 41.0))",3.961200,14.045000,45.130000,21.610000,0.647740,6.512200,447.2000,1.3555,0.3690
9333,"POLYGON ((-100.0 41.0, -97.5 41.0, -97.5 43.0, -100.0 43.0, -100.0 41.0))",7.238600,24.159000,48.089000,14.515000,0.000000,4.067900,567.1200,1.2308,0.3350
9334,"POLYGON ((-97.5 41.0, -95.0 41.0, -95.0 43.0, -97.5 43.0, -97.5 41.0))",9.079400,24.584000,47.606000,15.056000,0.031599,3.220500,852.0600,1.4626,0.3983
9335,"POLYGON ((-95.0 41.0, -92.5 41.0, -92.5 43.0, -95.0 43.0, -95.0 41.0))",6.093200,17.207000,49.094000,21.263000,0.416660,5.089000,670.6000,1.8826,0.5129
9336,"POLYGON ((-92.5 41.0, -90.0 41.0, -90.0 43.0, -92.5 43.0, -92.5 41.0))",11.354000,23.183000,43.778000,15.034000,0.205630,4.854100,979.9200,1.9357,0.5274
9337,"POLYGON ((-90.0 41.0, -87.5 41.0, -87.5 43.0, -90.0 43.0, -90.0 41.0))",6.658100,26.111000,50.580000,12.517000,0.321940,3.412200,878.0200,2.2616,0.6164
9338,"POLYGON ((-87.5 41.0, -85.0 41.0, -85.0 43.0, -87.5 43.0, -87.5 41.0))",5.908200,28.548000,43.075000,14.990000,0.000000,5.360700,1509.6000,2.9569,0.8062
9339,"POLYGON ((-85.0 41.0, -82.5 41.0, -82.5 43.0, -85.0 43.0, -85.0 41.0))",0.000000,22.597000,44.508000,15.100000,2.172100,8.264900,1722.3000,3.6907,1.0066
9340,"POLYGON ((-82.5 41.0, -80.0 41.0, -80.0 43.0, -82.5 43.0, -82.5 41.0))",13.989000,28.147000,40.259000,10.323000,0.722760,6.185000,1772.3000,4.2223,1.1517
9341,"POLYGON ((-80.0 41.0, -77.5 41.0, -77.5 43.0, -80.0 43.0, -80.0 41.0))",5.837300,22.869000,43.830000,13.097000,0.248530,12.066000,1855.6000,4.4389,1.2108
9342,"POLYGON ((-77.5 41.0, -75.0 41.0, -75.0 43.0, -77.5 43.0, -77.5 41.0))",0.274000,9.522300,47.517000,20.262000,4.075100,11.367000,1750.4000,4.6880,1.2788
9343,"POLYGON ((-75.0 41.0, -72.5 41.0, -72.5 43.0, -75.0 43.0, -75.0 41.0))",9.846800,11.161000,40.444000,19.503000,2.204500,11.764000,1814.6000,4.6469,1.2676
9344,"POLYGON ((-72.5 41.0, -70.0 41.0, -70.0 43.0, -72.5 43.0, -72.5 41.0))",7.423100,6.775100,45.098000,14.589000,3.349300,16.410000,1791.7000,4.3777,1.1941
9345,"POLYGON ((-70.0 41.0, -67.5 41.0, -67.5 43.0, -70.0 43.0, -70.0 41.0))",13.751000,15.538000,38.056000,6.374600,2.076900,16.201000,1168.0000,3.8613,1.0531
9346,"POLYGON ((-67.5 41.0, -65.0 41.0, -65.0 43.0, -67.5 43.0, -67.5 41.0))",6.309200,11.302000,42.949000,7.602800,2.362800,17.991000,1463.3000,3.7824,1.0316
9347,"POLYGON ((-65.0 41.0, -62.5 41.0, -62.5 43.0, -65.0 43.0, -65.0 41.0))",15.092000,1.869600,39.625000,13.881000,1.608300,20.225000,1280.7000,3.5776,0.9757
9348,"POLYGON ((-62.5 41.0, -60.0 41.0, -60.0 43.0, -62.5 43.0, -62.5 41.0))",2.745900,19.493000,35.863000,12.682000,3.565800,17.466000,1893.6000,3.3672,0.9183
9349,"POLYGON ((-60.0 41.0, -57.5 41.0, -57.5 43.0, -60.0 43.0, -60.0 41.0))",12.968000,15.756000,33.536000,11.361000,3.121000,14.996000,1438.0000,3.6245,0.9885
9350,"POLYGON ((-57.5 41.0, -55.0 41.0, -55.0 43.0, -57.5 43.0, -57.5 41.0))",8.203200,4.389400,37.847000,14.076000,3.970200,20.681000,1668.8000,5.0075,1.3660
9351,"POLYGON ((-55.0 41.0, -52.5 41.0, -52.5 43.0, -55.0 43.0, -55.0 41.0))",3.460300,0.000000,40.580000,11.669000,6.542600,23.916000,1997.2000,5.5868,1.5242
9352,"POLYGON ((-52.5 41.0, -50.0 41.0, -50.0 43.0, -52.5 43.0, -52.5 41.0))",5.042600,8.961300,34.969000,12.286000,4.119400,19.707000,2265.3000,6.3521,1.7331
9353,"POLYGON ((-50.0 41.0, -47.5 41.0, -47.5 43.0, -50.0 43.0, -50.0 41.0))",2.145600,1.741400,41.203000,12.633000,7.096300,19.570000,2696.3000,7.6795,2.0955
9354,"POLYGON ((-47.5 41.0, -45.0 41.0, -45.0 43.0, -47.5 43.0, -47.5 41.0))",11.865000,11.880000,36.784000,18.634000,2.639300,17.721000,3052.6000,8.5415,2.3308
9355,"POLYGON ((-45.0 41.0, -42.5 41.0, -42.5 43.0, -45.0 43.0, -45.0 41.0))",13.158000,28.700000,26.185000,11.280000,3.236200,16.436000,2883.4000,9.5911,2.6174
9356,"POLYGON ((-42.5 41.0, -40.0 41.0, -40.0 43.0, -42.5 43.0, -42.5 41.0))",14.632000,14.375000,33.562000,16.172000,2.367200,17.667000,2947.4000,8.8096,2.4040
9357,"POLYGON ((-40.0 41.0, -37.5 41.0, -37.5 43.0, -40.0 43.0, -40.0 41.0))",16.329000,16.277000,39.394000,14.580000,1.370900,13.032000,2612.3000,7.3719,2.0115
9358,"POLYGON ((-37.5 41.0, -35.0 41.0, -35.0 43.0, -37.5 43.0, -37.5 41.0))",7.563400,14.141000,49.157000,11.982000,2.194700,12.378000,2119.7000,6.1660,1.6823
9359,"POLYGON ((-35.0 41.0, -32.5 41.0, -32.5 43.0, -35.0 43.0, -35.0 41.0))",9.793500,16.733000,36.763000,14.275000,1.964200,15.233000,2053.3000,4.8000,1.3094
9360,"POLYGON ((-32.5 41.0, -30.0 41.0, -30.0 43.0, -32.5 43.0, -32.5 41.0))",6.007900,16.054000,33.838000,9.735400,5.505700,14.642000,1924.8000,4.1687,1.1371
9361,"POLYGON ((-30.0 41.0, -27.5 41.0, -27.5 43.0, -30.0 43.0, -30.0 41.0))",8.251900,6.949000,39.260000,6.516700,3.156900,23.157000,1679.2000,3.9618,1.0806
9362,"POLYGON ((-27.5 41.0, -25.0 41.0, -25.0 43.0, -27.5 43.0, -27.5 41.0))",11.103000,0.000000,33.646000,13.559000,6.036100,20.317000,1134.7000,4.0058,1.0926
9363,"POLYGON ((-25.0 41.0, -22.5 41.0, -22.5 43.0, -25.0 43.0, -25.0 41.0))",6.079800,5.341100,37.679000,14.619000,4.972000,19.791000,1729.8000,3.6877,1.0057
9364,"POLYGON ((-22.5 41.0, -20.0 41.0, -20.0 43.0, -22.5 43.0, -22.5 41.0))",11.669000,1.552500,34.191000,9.852900,6.954200,21.541000,1687.6000,3.3564,0.9153
9365,"POLYGON ((-20.0 41.0, -17.5 41.0, -17.5 43.0, -20.0 43.0, -20.0 41.0))",13.118000,13.615000,29.788000,6.459700,1.837200,24.837000,1414.3000,3.2089,0.8750
9366,"POLYGON ((-17.5 41.0, -15.0 41.0, -15.0 43.0, -17.5 43.0, -17.5 41.0))",3.329800,10.337000,37.987000,15.813000,3.396300,20.270000,1467.4000,2.9742,0.8110
9367,"POLYGON ((-15.0 41.0, -12.5 41.0, -12.5 43.0, -15.0 43.0, -15.0 41.0))",10.091000,3.795100,40.405000,16.258000,3.286300,16.800000,1290.6000,3.4846,0.9503
9368,"POLYGON ((-12.5 41.0, -10.0 41.0, -10.0 43.0, -12.5 43.0, -12.5 41.0))",11.346000,8.796700,38.573000,9.279900,2.883900,18.920000,1568.1000,3.5784,0.9759
9369,"POLYGON ((-10.0 41.0, -7.5 41.0, -7.5 43.0, -10.0 43.0, -10.0 41.0))",12.750000,9.464700,36.672000,17.803000,2.937500,14.076000,1696.5000,3.5397,0.9653
9370,"POLYGON ((-7.5 41.0, -5.0 41.0, -5.0 43.0, -7.5 43.0, -7.5 41.0))",14.379000,12.597000,38.278000,10.530000,2.916200,14.681000,1662.6000,3.8184,1.0414
9371,"POLYGON ((-5.0 41.0, -2.5 41.0, -2.5 43.0, -5.0 43.0, -5.0 41.0))",6.216900,10.034000,45.475000,13.909000,1.961200,16.364000,2378.3000,4.7381,1.2925
9372,"POLYGON ((-2.5 41.0, 0.0 41.0, 0.0 43.0, -2.5 43.0, -2.5 41.0))",12.381000,7.327700,26.726000,23.626000,3.963500,16.724000,2042.6000,5.8727,1.6023
9373,"POLYGON ((0.0 41.0, 2.5 41.0, 2.5 43.0, 0.0 43.0, 0.0 41.0))",13.168000,5.479500,43.846000,20.275000,2.125600,11.195000,2508.1000,6.3681,1.7375
9374,"POLYGON ((2.5 41.0, 5.0 41.0, 5.0 43.0, 2.5 43.0, 2.5 41.0))",13.958000,23.465000,40.430000,9.149200,1.021600,9.353000,1795.2000,6.6206,1.8064
9375,"POLYGON ((5.0 41.0, 7.5 41.0, 7.5 43.0, 5.0 43.0, 5.0 41.0))",6.728000,17.823000,32.449000,21.513000,2.040100,12.526000,2634.1000,6.0818,1.6593
9376,"POLYGON ((7.5 41.0, 10.0 41.0, 10.0 43.0, 7.5 43.0, 7.5 41.0))",3.963600,13.274000,39.644000,23.227000,1.983200,12.896000,2029.8000,5.6856,1.5512
9377,"POLYGON ((10.0 41.0, 12.5 41.0, 12.5 43.0, 10.0 43.0, 10.0 41.0))",12.611000,35.426000,30.985000,11.889000,0.277760,8.513400,1706.5000,4.3572,1.1885
9378,"POLYGON ((12.5 41.0, 15.0 41.0, 15.0 43.0, 12.5 43.0, 12.5 41.0))",21.401000,22.049000,37.676000,15.245000,0.851300,5.500500,1313.0000,4.0567,1.1065
9379,"POLYGON ((15.0 41.0, 17.5 41.0, 17.5 43.0, 15.0 43.0, 15.0 41.0))",3.465600,22.495000,43.464000,20.408000,1.179300,10.020000,1474.6000,3.7666,1.0273
9380,"POLYGON ((17.5 41.0, 20.0 41.0, 20.0 43.0, 17.5 43.0, 17.5 41.0))",9.229200,16.931000,42.630000,15.733000,1.449200,11.036000,1474.8000,3.9140,1.0675
9381,"POLYGON ((20.0 41.0, 22.5 41.0, 22.5 43.0, 20.0 43.0, 20.0 41.0))",7.937100,21.110000,49.453000,11.493000,0.969140,9.040500,1788.0000,3.0701,0.8371
9382,"POLYGON ((22.5 41.0, 25.0 41.0, 25.0 43.0, 22.5 43.0, 22.5 41.0))",9.935400,23.320000,41.239000,12.319000,0.981240,11.310000,1360.8000,2.9866,0.8144
9383,"POLYGON ((25.0 41.0, 27.5 41.0, 27.5 43.0, 25.0 43.0, 25.0 41.0))",17.389000,14.617000,40.540000,9.397500,1.839300,13.091000,902.2000,3.2661,0.8907
9384,"POLYGON ((27.5 41.0, 30.0 41.0, 30.0 43.0, 27.5 43.0, 27.5 41.0))",11.436000,29.016000,37.213000,10.761000,0.668150,9.606000,1013.3000,2.5375,0.6917
9385,"POLYGON ((30.0 41.0, 32.5 41.0, 32.5 43.0, 30.0 43.0, 30.0 41.0))",10.299000,18.740000,37.044000,14.205000,2.214000,10.216000,925.0300,2.7560,0.7514
9386,"POLYGON ((32.5 41.0, 35.0 41.0, 35.0 43.0, 32.5 43.0, 32.5 41.0))",8.376900,19.170000,44.221000,13.803000,0.875780,11.210000,1442.4000,2.4008,0.6544
9387,"POLYGON ((35.0 41.0, 37.5 41.0, 37.5 43.0, 35.0 43.0, 35.0 41.0))",11.734000,17.817000,48.669000,12.780000,0.637090,9.348100,1182.4000,1.7904,0.4878
9388,"POLYGON ((37.5 41.0, 40.0 41.0, 40.0 43.0, 37.5 43.0, 37.5 41.0))",12.051000,26.824000,41.512000,12.342000,0.243940,6.782900,976.6700,1.9721,0.5374
9389,"POLYGON ((40.0 41.0, 42.5 41.0, 42.5 43.0, 40.0 43.0, 40.0 41.0))",12.302000,27.018000,38.283000,13.831000,0.604340,8.817900,859.5800,2.3900,0.6515
9390,"POLYGON ((42.5 41.0, 45.0 41.0, 45.0 43.0, 42.5 43.0, 42.5 41.0))",8.630300,13.144000,45.300000,18.282000,1.625400,9.456300,963.0900,2.2667,0.6178
9391,"POLYGON ((45.0 41.0, 47.5 41.0, 47.5 43.0, 45.0 43.0, 45.0 41.0))",7.429000,7.362100,51.993000,21.873000,0.368400,8.037300,1205.2000,2.1276,0.5798
9392,"POLYGON ((47.5 41.0, 50.0 41.0, 50.0 43.0, 47.5 43.0, 47.5 41.0))",10.367000,32.430000,37.896000,9.810600,0.051639,5.779300,983.6000,2.0812,0.5672
9393,"POLYGON ((50.0 41.0, 52.5 41.0, 52.5 43.0, 50.0 43.0, 50.0 41.0))",9.222800,19.988000,42.865000,13.847000,1.097300,8.711200,1249.4000,2.1481,0.5854
9394,"POLYGON ((52.5 41.0, 55.0 41.0, 55.0 43.0, 52.5 43.0, 52.5 41.0))",8.315800,36.418000,28.900000,18.427000,0.000000,6.774300,1133.1000,1.7203,0.4687
9395,"POLYGON ((55.0 41.0, 57.5 41.0, 57.5 43.0, 55.0 43.0, 55.0 41.0))",5.322000,22.659000,47.950000,16.351000,0.767340,5.619900,736.2100,1.5632,0.4258
9396,"POLYGON ((57.5 41.0, 60.0 41.0, 60.0 43.0, 57.5 43.0, 57.5 41.0))",11.534000,24.319000,41.724000,13.712000,0.448730,5.199400,845.6400,1.3742,0.3742
9397,"POLYGON ((60.0 41.0, 62.5 41.0, 62.5 43.0, 60.0 43.0, 60.0 41.0))",0.675400,24.539000,44.232000,16.151000,0.834730,8.784400,935.0900,1.6423,0.4474
9398,"POLYGON ((62.5 41.0, 65.0 41.0, 65.0 43.0, 62.5 43.0, 62.5 41.0))",6.661600,17.134000,46.338000,17.086000,0.499910,8.480500,729.1600,1.5294,0.4165
9399,"POLYGON ((65.0 41.0, 67.5 41.0, 67.5 43.0, 65.0 43.0, 65.0 41.0))",7.945600,13.545000,51.582000,18.099000,0.000000,6.554100,999.7400,1.1516,0.3134
9400,"POLYGON ((67.5 41.0, 70.0 41.0, 70.0 43.0, 67.5 43.0, 67.5 41.0))",11.195000,14.158000,43.266000,16.082000,0.425720,7.530600,659.3600,1.6632,0.4531
9401,"POLYGON ((70.0 41.0, 72.5 41.0, 72.5 43.0, 70.0 43.0, 70.0 41.0))",15.511000,28.655000,29.778000,16.068000,0.000000,6.800200,235.3200,1.3004,0.3540
9402,"POLYGON ((72.5 41.0, 75.0 41.0, 75.0 43.0, 72.5 43.0, 72.5 41.0))",10.162000,19.171000,42.291000,18.968000,0.000000,6.604000,375.3900,0.9176,0.2495
9403,"POLYGON ((75.0 41.0, 77.5 41.0, 77.5 43.0, 75.0 43.0, 75.0 41.0))",3.192300,26.528000,45.075000,17.043000,0.000000,5.339800,819.8800,1.0746,0.2924
