# 
# This is data from Figure 6, Lawrence et al., 2022, submitted.
#        MAPLON        MAPLAT          HMAP
      5.750000     -27.25000      35.69513
      6.250000     -27.25000      37.32239
      6.750000     -27.25000      38.25220
      7.250000     -27.25000      39.32391
      7.750000     -27.25000      41.58795
      8.250000     -27.25000      42.62921
      8.750000     -27.25000      44.66681
      9.250000     -27.25000      45.54590
      9.750000     -27.25000      47.13165
      10.25000     -27.25000      47.57556
      10.75000     -27.25000      47.72015
      11.25000     -27.25000      47.92596
      11.75000     -27.25000      47.61932
      12.25000     -27.25000      47.36700
      12.75000     -27.25000      47.12152
      13.25000     -27.25000      46.91541
      13.75000     -27.25000      46.52155
      14.25000     -27.25000      46.14417
      14.75000     -27.25000      45.85150
      15.25000     -27.25000      45.99310
      15.75000     -27.25000      46.72955
      16.25000     -27.25000      47.44910
      16.75000     -27.25000      48.05975
      17.25000     -27.25000      49.08026
      17.75000     -27.25000      49.62921
      18.25000     -27.25000      50.72925
      18.75000     -27.25000      51.26587
      19.25000     -27.25000      52.26105
      19.75000     -27.25000      52.76202
      20.25000     -27.25000      53.15509
      20.75000     -27.25000      53.49762
      21.25000     -27.25000      53.48004
      21.75000     -27.25000      53.50647
      22.25000     -27.25000      53.63220
      22.75000     -27.25000      53.82916
      23.25000     -27.25000      54.00781
      23.75000     -27.25000      53.88892
      24.25000     -27.25000      54.09839
      24.75000     -27.25000      54.51654
      25.25000     -27.25000      55.44513
      25.75000     -27.25000      56.06354
      26.25000     -27.25000      56.34283
      26.75000     -27.25000      56.46185
      27.25000     -27.25000      56.61200
      27.75000     -27.25000      56.76990
      28.25000     -27.25000      56.95703
      28.75000     -27.25000      56.32050
      29.25000     -27.25000      55.57928
      29.75000     -27.25000      54.68719
      30.25000     -27.25000      53.32550
      30.75000     -27.25000      52.62793
      31.25000     -27.25000      51.53284
      31.75000     -27.25000      51.15643
      32.25000     -27.25000      50.76227
      32.75000     -27.25000      51.04279
      33.25000     -27.25000      51.48566
      33.75000     -27.25000      51.94318
      34.25000     -27.25000      52.12158
      34.75000     -27.25000      52.43170
      35.25000     -27.25000      52.44214
      35.75000     -27.25000      52.63837
      36.25000     -27.25000      53.45685
      36.75000     -27.25000      53.90759
      37.25000     -27.25000      54.49194
      37.75000     -27.25000      54.49890
      38.25000     -27.25000      54.36932
      38.75000     -27.25000      54.08807
      39.25000     -27.25000      53.87122
      39.75000     -27.25000      53.23138
      40.25000     -27.25000      52.53638
      40.75000     -27.25000      51.18817
      41.25000     -27.25000      50.46649
      41.75000     -27.25000      49.16895
      42.25000     -27.25000      48.62732
      42.75000     -27.25000      48.09229
      43.25000     -27.25000      46.69141
      43.75000     -27.25000      46.08502
      44.25000     -27.25000      44.75940
      44.75000     -27.25000      44.39819
      45.25000     -27.25000      43.47742
      45.75000     -27.25000      43.25568
      46.25000     -27.25000      42.96844
      46.75000     -27.25000      42.16437
      47.25000     -27.25000      41.80634
      47.75000     -27.25000      40.99823
      48.25000     -27.25000      40.54333
      48.75000     -27.25000      40.19116
      49.25000     -27.25000      39.72668
      49.75000     -27.25000      39.57159
      50.25000     -27.25000      39.04651
      50.75000     -27.25000      38.58832
      51.25000     -27.25000      37.95697
      51.75000     -27.25000      37.93787
      52.25000     -27.25000      38.02368
      52.75000     -27.25000      37.49878
      53.25000     -27.25000      37.06482
      53.75000     -27.25000      36.21075
      54.25000     -27.25000      35.79169
      54.75000     -27.25000      34.84351
      55.25000     -27.25000      34.22546
      55.75000     -27.25000      33.72211
      56.25000     -27.25000      33.01953
      56.75000     -27.25000      32.75208
      57.25000     -27.25000      32.05389
      57.75000     -27.25000      31.67786
      58.25000     -27.25000      31.38916
      58.75000     -27.25000      31.07990
      59.25000     -27.25000      31.15948
      59.75000     -27.25000      31.13824
      60.25000     -27.25000      31.14630
      60.75000     -27.25000      31.20380
      61.25000     -27.25000      31.42865
      61.75000     -27.25000      31.72607
      62.25000     -27.25000      32.06665
      62.75000     -27.25000      32.07886
      63.25000     -27.25000      32.33771
      63.75000     -27.25000      32.49481
      64.25000     -27.25000      33.05255
      64.75000     -27.25000      33.20410
      65.25000     -27.25000      33.21716
      65.75000     -27.25000      33.50830
      66.25000     -27.25000      33.52795
      66.75000     -27.25000      34.05280
      67.25000     -27.25000      34.54565
      67.75000     -27.25000      35.37073
      68.25000     -27.25000      35.79395
      68.75000     -27.25000      36.00726
      69.25000     -27.25000      36.30304
      69.75000     -27.25000      36.37640
      70.25000     -27.25000      36.74829
      70.75000     -27.25000      37.00659
      71.25000     -27.25000      37.36328
      71.75000     -27.25000      38.19940
      72.25000     -27.25000      38.67767
      72.75000     -27.25000      39.90717
      73.25000     -27.25000      40.75903
      73.75000     -27.25000      42.50708
      74.25000     -27.25000      43.65503
      74.75000     -27.25000      44.78021
      75.25000     -27.25000      46.30060
      75.75000     -27.25000      46.94440
      76.25000     -27.25000      47.43341
      76.75000     -27.25000      47.40259
      77.25000     -27.25000      47.13501
      77.75000     -27.25000      47.21472
      78.25000     -27.25000      47.27863
      78.75000     -27.25000      46.16730
      79.25000     -27.25000      45.63287
      79.75000     -27.25000      43.88080
      80.25000     -27.25000      43.20502
      80.75000     -27.25000      42.38812
      81.25000     -27.25000      40.38177
      81.75000     -27.25000      39.37561
      82.25000     -27.25000      38.05151
      82.75000     -27.25000      37.61841
      83.25000     -27.25000      37.36224
      83.75000     -27.25000      37.16711
      84.25000     -27.25000      37.03271
      84.75000     -27.25000      37.87897
      85.25000     -27.25000      38.38489
      85.75000     -27.25000      40.11139
      86.25000     -27.25000      40.97046
      86.75000     -27.25000      43.18634
      87.25000     -27.25000      44.35822
      87.75000     -27.25000      45.59991
      88.25000     -27.25000      47.93597
      88.75000     -27.25000      48.92633
      89.25000     -27.25000      50.68286
      89.75000     -27.25000      51.28632
      90.25000     -27.25000      52.54199
      90.75000     -27.25000      52.89178
      91.25000     -27.25000      53.17273
      91.75000     -27.25000      53.90863
      92.25000     -27.25000      54.43182
      92.75000     -27.25000      54.94971
      93.25000     -27.25000      55.04340
      93.75000     -27.25000      54.82782
      94.25000     -27.25000      54.15137
      94.75000     -27.25000      53.86865
      95.25000     -27.25000      52.97760
      95.75000     -27.25000      52.50751
      96.25000     -27.25000      51.27045
      96.75000     -27.25000      50.68207
      97.25000     -27.25000      49.98206
      97.75000     -27.25000      48.60449
      98.25000     -27.25000      47.75610
      98.75000     -27.25000      46.69165
      99.25000     -27.25000      46.19745
      99.75000     -27.25000      45.97284
      100.2500     -27.25000      45.85059
      100.7500     -27.25000      45.41656
      101.2500     -27.25000      44.91089
      101.7500     -27.25000      44.12775
      102.2500     -27.25000      44.29053
      102.7500     -27.25000      44.51489
      103.2500     -27.25000      45.02551
      103.7500     -27.25000      46.31140
      104.2500     -27.25000      47.24548
      104.7500     -27.25000      48.67957
      105.2500     -27.25000      49.58295
      105.7500     -27.25000      51.01453
      106.2500     -27.25000      52.12659
      106.7500     -27.25000      53.22552
      107.2500     -27.25000      54.43915
      107.7500     -27.25000      55.14941
      108.2500     -27.25000      55.89331
      108.7500     -27.25000      56.35217
      109.2500     -27.25000      56.71283
      109.7500     -27.25000      56.77319
      110.2500     -27.25000      56.63354
      110.7500     -27.25000      56.37524
      111.2500     -27.25000      56.20819
      111.7500     -27.25000      55.83228
      112.2500     -27.25000      55.32092
      112.7500     -27.25000      54.57233
      113.2500     -27.25000      54.09534
      113.7500     -27.25000      53.90973
      114.2500     -27.25000      53.76929
      114.7500     -27.25000      53.74554
      115.2500     -27.25000      53.64197
      115.7500     -27.25000      53.56824
      116.2500     -27.25000      53.27435
      116.7500     -27.25000      52.61365
      117.2500     -27.25000      52.21765
      117.7500     -27.25000      51.74255
      118.2500     -27.25000      51.63708
      118.7500     -27.25000      51.27936
      119.2500     -27.25000      51.11255
      119.7500     -27.25000      50.83990
      120.2500     -27.25000      50.40424
      120.7500     -27.25000      50.25439
      121.2500     -27.25000      50.26538
      121.7500     -27.25000      50.46613
      122.2500     -27.25000      50.97211
      122.7500     -27.25000      51.47614
      123.2500     -27.25000      52.15704
      123.7500     -27.25000      53.39886
      124.2500     -27.25000      54.32306
      124.7500     -27.25000      55.71167
      125.2500     -27.25000      56.56268
      125.7500     -27.25000      57.38562
      126.2500     -27.25000      58.56555
      126.7500     -27.25000      59.14728
      127.2500     -27.25000      59.69165
      127.7500     -27.25000      59.67896
      128.2500     -27.25000      59.31097
      128.7500     -27.25000      58.73553
      129.2500     -27.25000      58.24573
      129.7500     -27.25000      57.67200
      130.2500     -27.25000      57.63916
      130.7500     -27.25000      56.88422
      131.2500     -27.25000      56.32825
      131.7500     -27.25000      54.70807
      132.2500     -27.25000      53.69720
      132.7500     -27.25000      52.69897
      133.2500     -27.25000      50.80853
      133.7500     -27.25000      49.82941
      134.2500     -27.25000      47.81775
      134.7500     -27.25000      46.68567
      135.2500     -27.25000      44.76672
      135.7500     -27.25000      43.80493
      136.2500     -27.25000      43.05579
      136.7500     -27.25000      42.28461
      137.2500     -27.25000      42.32379
      137.7500     -27.25000      42.71515
      138.2500     -27.25000      43.27313
      138.7500     -27.25000      43.89862
      139.2500     -27.25000      45.09473
      139.7500     -27.25000      45.75116
      140.2500     -27.25000      46.92889
      140.7500     -27.25000      47.34229
      141.2500     -27.25000      48.40021
      141.7500     -27.25000      48.95276
      142.2500     -27.25000      49.64160
      142.7500     -27.25000      50.59613
      143.2500     -27.25000      50.85376
      143.7500     -27.25000      50.81659
      144.2500     -27.25000      50.30609
      144.7500     -27.25000      49.61469
      145.2500     -27.25000      49.07355
      145.7500     -27.25000      48.69751
      146.2500     -27.25000      48.32025
      146.7500     -27.25000      48.05688
      147.2500     -27.25000      47.93927
      147.7500     -27.25000      47.95428
      148.2500     -27.25000      48.16235
      148.7500     -27.25000      48.94366
      149.2500     -27.25000      49.43060
      149.7500     -27.25000      50.91052
      150.2500     -27.25000      51.99030
      150.7500     -27.25000      54.12079
      151.2500     -27.25000      55.25317
      151.7500     -27.25000      56.35022
      152.2500     -27.25000      58.43616
      152.7500     -27.25000      59.39532
      153.2500     -27.25000      61.03320
      153.7500     -27.25000      61.66846
      154.2500     -27.25000      62.57758
      154.7500     -27.25000      62.63837
      155.2500     -27.25000      62.37714
      155.7500     -27.25000      61.68835
      156.2500     -27.25000      60.91107
      156.7500     -27.25000      59.47864
      157.2500     -27.25000      58.46478
      157.7500     -27.25000      56.53430
      158.2500     -27.25000      55.19495
      158.7500     -27.25000      53.78711
      159.2500     -27.25000      51.88361
      159.7500     -27.25000      51.13538
      160.2500     -27.25000      50.34955
      160.7500     -27.25000      50.21954
      161.2500     -27.25000      50.33020
      161.7500     -27.25000      51.19958
      162.2500     -27.25000      52.05127
      162.7500     -27.25000      53.73853
      163.2500     -27.25000      54.44794
      163.7500     -27.25000      56.45752
      164.2500     -27.25000      57.50317
      164.7500     -27.25000      58.60413
      165.2500     -27.25000      60.59235
      165.7500     -27.25000      60.81445
      166.2500     -27.25000      61.56604
      166.7500     -27.25000      61.44598
      167.2500     -27.25000      61.35077
      167.7500     -27.25000      60.72870
      168.2500     -27.25000      59.82916
      168.7500     -27.25000      57.78522
      169.2500     -27.25000      56.33862
      169.7500     -27.25000      53.31732
      170.2500     -27.25000      51.57513
      170.7500     -27.25000      49.75690
      171.2500     -27.25000      46.35193
      171.7500     -27.25000      44.80878
      172.2500     -27.25000      42.42474
      172.7500     -27.25000      41.55206
      173.2500     -27.25000      39.71838
      173.7500     -27.25000      38.42932
      174.2500     -27.25000      37.00873
      174.7500     -27.25000      35.98444
      175.2500     -27.25000      35.74426
      175.7500     -27.25000      36.87793
      176.2500     -27.25000      38.02014
      176.7500     -27.25000      40.08411
      177.2500     -27.25000      41.18378
      177.7500     -27.25000      42.04626
      178.2500     -27.25000      43.48340
      178.7500     -27.25000      43.94366
      179.2500     -27.25000      45.02087
      179.7500     -27.25000      45.70441
     -179.7500     -26.75000      45.55243
     -179.2500     -26.75000      46.31226
     -178.7500     -26.75000      46.71234
     -178.2500     -26.75000      46.57672
     -177.7500     -26.75000      46.51392
     -177.2500     -26.75000      45.93823
     -176.7500     -26.75000      45.82306
     -176.2500     -26.75000      45.53369
     -175.7500     -26.75000      44.43665
     -175.2500     -26.75000      43.89899
     -174.7500     -26.75000      42.98938
     -174.2500     -26.75000      42.63519
     -173.7500     -26.75000      42.30511
     -173.2500     -26.75000      42.31061
     -172.7500     -26.75000      42.54944
     -172.2500     -26.75000      43.47363
     -171.7500     -26.75000      44.22119
     -171.2500     -26.75000      45.31763
     -170.7500     -26.75000      45.67676
     -170.2500     -26.75000      46.49133
     -169.7500     -26.75000      46.95935
     -169.2500     -26.75000      47.29419
     -168.7500     -26.75000      47.36005
     -168.2500     -26.75000      47.22827
     -167.7500     -26.75000      47.23145
     -167.2500     -26.75000      47.69989
     -166.7500     -26.75000      48.04047
     -166.2500     -26.75000      47.66766
     -165.7500     -26.75000      47.60193
     -165.2500     -26.75000      47.18103
     -164.7500     -26.75000      47.14545
     -164.2500     -26.75000      46.95990
     -163.7500     -26.75000      47.02338
     -163.2500     -26.75000      47.16541
     -162.7500     -26.75000      47.90442
     -162.2500     -26.75000      48.57898
     -161.7500     -26.75000      50.44287
     -161.2500     -26.75000      51.67499
     -160.7500     -26.75000      53.54749
     -160.2500     -26.75000      54.25800
     -159.7500     -26.75000      54.90375
     -159.2500     -26.75000      56.03137
     -158.7500     -26.75000      56.56451
     -158.2500     -26.75000      56.91498
     -157.7500     -26.75000      57.01971
     -157.2500     -26.75000      56.78864
     -156.7500     -26.75000      56.75610
     -156.2500     -26.75000      56.55377
     -155.7500     -26.75000      55.64478
     -155.2500     -26.75000      54.87952
     -154.7500     -26.75000      53.81488
     -154.2500     -26.75000      53.39917
     -153.7500     -26.75000      53.51892
     -153.2500     -26.75000      54.13171
     -152.7500     -26.75000      54.64069
     -152.2500     -26.75000      55.22046
     -151.7500     -26.75000      55.36151
     -151.2500     -26.75000      56.04352
     -150.7500     -26.75000      56.42212
     -150.2500     -26.75000      56.85248
     -149.7500     -26.75000      57.47101
     -149.2500     -26.75000      57.67621
     -148.7500     -26.75000      57.84650
     -148.2500     -26.75000      58.00098
     -147.7500     -26.75000      57.46552
     -147.2500     -26.75000      57.11005
     -146.7500     -26.75000      56.56024
     -146.2500     -26.75000      54.83844
     -145.7500     -26.75000      54.10938
     -145.2500     -26.75000      51.85938
     -144.7500     -26.75000      50.56647
     -144.2500     -26.75000      49.00909
     -143.7500     -26.75000      45.94031
     -143.2500     -26.75000      44.53503
     -142.7500     -26.75000      41.99591
     -142.2500     -26.75000      41.10822
     -141.7500     -26.75000      38.84485
     -141.2500     -26.75000      37.68591
     -140.7500     -26.75000      36.46008
     -140.2500     -26.75000      34.37439
     -139.7500     -26.75000      33.55585
     -139.2500     -26.75000      32.10114
     -138.7500     -26.75000      31.51611
     -138.2500     -26.75000      30.41229
     -137.7500     -26.75000      30.00354
     -137.2500     -26.75000      29.68579
     -136.7500     -26.75000      29.17908
     -136.2500     -26.75000      28.96405
     -135.7500     -26.75000      28.92621
     -135.2500     -26.75000      29.20453
     -134.7500     -26.75000      30.27026
     -134.2500     -26.75000      31.28418
     -133.7500     -26.75000      32.34399
     -133.2500     -26.75000      34.16693
     -132.7500     -26.75000      35.09198
     -132.2500     -26.75000      37.17700
     -131.7500     -26.75000      38.40894
     -131.2500     -26.75000      39.84589
     -130.7500     -26.75000      42.61694
     -130.2500     -26.75000      44.23077
     -129.7500     -26.75000      46.67542
     -129.2500     -26.75000      47.68890
     -128.7500     -26.75000      48.96021
     -128.2500     -26.75000      49.17841
     -127.7500     -26.75000      49.32227
     -127.2500     -26.75000      49.47137
     -126.7500     -26.75000      49.46429
     -126.2500     -26.75000      48.72003
     -125.7500     -26.75000      48.18384
     -125.2500     -26.75000      46.32538
     -124.7500     -26.75000      45.16992
     -124.2500     -26.75000      43.86768
     -123.7500     -26.75000      41.10138
     -123.2500     -26.75000      39.60052
     -122.7500     -26.75000      36.88696
     -122.2500     -26.75000      35.52869
     -121.7500     -26.75000      34.32855
     -121.2500     -26.75000      32.87897
     -120.7500     -26.75000      32.54358
     -120.2500     -26.75000      32.58307
     -119.7500     -26.75000      32.97467
     -119.2500     -26.75000      34.30530
     -118.7500     -26.75000      35.20013
     -118.2500     -26.75000      36.17773
     -117.7500     -26.75000      38.50061
     -117.2500     -26.75000      39.82483
     -116.7500     -26.75000      42.10620
     -116.2500     -26.75000      42.99744
     -115.7500     -26.75000      44.62256
     -115.2500     -26.75000      45.39197
     -114.7500     -26.75000      46.07532
     -114.2500     -26.75000      46.56091
     -113.7500     -26.75000      46.54285
     -113.2500     -26.75000      45.58594
     -112.7500     -26.75000      44.74194
     -112.2500     -26.75000      42.60889
     -111.7500     -26.75000      41.32233
     -111.2500     -26.75000      39.92120
     -110.7500     -26.75000      36.86981
     -110.2500     -26.75000      35.41046
     -109.7500     -26.75000      32.18274
     -109.2500     -26.75000      30.64777
     -108.7500     -26.75000      29.12415
     -108.2500     -26.75000      26.22906
     -107.7500     -26.75000      24.98065
     -107.2500     -26.75000      23.09467
     -106.7500     -26.75000      22.53949
     -106.2500     -26.75000      22.34955
     -105.7500     -26.75000      22.66187
     -105.2500     -26.75000      23.19128
     -104.7500     -26.75000      25.03577
     -104.2500     -26.75000      26.36719
     -103.7500     -26.75000      29.24475
     -103.2500     -26.75000      30.64276
     -102.7500     -26.75000      33.20526
     -102.2500     -26.75000      34.24609
     -101.7500     -26.75000      35.39551
     -101.2500     -26.75000      37.59888
     -100.7500     -26.75000      38.57416
     -100.2500     -26.75000      39.67627
     -99.75000     -26.75000      39.67462
     -99.25000     -26.75000      39.41418
     -98.75000     -26.75000      39.17322
     -98.25000     -26.75000      38.79651
     -97.75000     -26.75000      38.60767
     -97.25000     -26.75000      38.58118
     -96.75000     -26.75000      38.51971
     -96.25000     -26.75000      38.27954
     -95.75000     -26.75000      37.90643
     -95.25000     -26.75000      37.88531
     -94.75000     -26.75000      38.15491
     -94.25000     -26.75000      39.21582
     -93.75000     -26.75000      40.11658
     -93.25000     -26.75000      41.55365
     -92.75000     -26.75000      42.48657
     -92.25000     -26.75000      43.45288
     -91.75000     -26.75000      44.89777
     -91.25000     -26.75000      45.74634
     -90.75000     -26.75000      46.33655
     -90.25000     -26.75000      46.40021
     -89.75000     -26.75000      45.89410
     -89.25000     -26.75000      45.48669
     -88.75000     -26.75000      44.66980
     -88.25000     -26.75000      42.34485
     -87.75000     -26.75000      40.88519
     -87.25000     -26.75000      38.26215
     -86.75000     -26.75000      36.96149
     -86.25000     -26.75000      35.63782
     -85.75000     -26.75000      33.48633
     -85.25000     -26.75000      32.68976
     -84.75000     -26.75000      31.89758
     -84.25000     -26.75000      31.81647
     -83.75000     -26.75000      32.21130
     -83.25000     -26.75000      32.56128
     -82.75000     -26.75000      33.09918
     -82.25000     -26.75000      34.96289
     -81.75000     -26.75000      36.02643
     -81.25000     -26.75000      38.72729
     -80.75000     -26.75000      40.13177
     -80.25000     -26.75000      42.98102
     -79.75000     -26.75000      44.22974
     -79.25000     -26.75000      45.40955
     -78.75000     -26.75000      47.88739
     -78.25000     -26.75000      48.90399
     -77.75000     -26.75000      51.13129
     -77.25000     -26.75000      52.23645
     -76.75000     -26.75000      53.38690
     -76.25000     -26.75000      55.24249
     -75.75000     -26.75000      55.97797
     -75.25000     -26.75000      57.10205
     -74.75000     -26.75000      57.60059
     -74.25000     -26.75000      58.25757
     -73.75000     -26.75000      58.33978
     -73.25000     -26.75000      58.06635
     -72.75000     -26.75000      57.26886
     -72.25000     -26.75000      56.68036
     -71.75000     -26.75000      55.49384
     -71.25000     -26.75000      54.75714
     -70.75000     -26.75000      52.56494
     -70.25000     -26.75000      51.01660
     -69.75000     -26.75000      49.34454
     -69.25000     -26.75000      46.33215
     -68.75000     -26.75000      44.77545
     -68.25000     -26.75000      42.03613
     -67.75000     -26.75000      40.72009
     -67.25000     -26.75000      39.53314
     -66.75000     -26.75000      37.88971
     -66.25000     -26.75000      37.45038
     -65.75000     -26.75000      37.22400
     -65.25000     -26.75000      37.41583
     -64.75000     -26.75000      38.49213
     -64.25000     -26.75000      39.33252
     -63.75000     -26.75000      40.41547
     -63.25000     -26.75000      43.02350
     -62.75000     -26.75000      44.27264
     -62.25000     -26.75000      47.28485
     -61.75000     -26.75000      48.85931
     -61.25000     -26.75000      52.30243
     -60.75000     -26.75000      53.96167
     -60.25000     -26.75000      55.55353
     -59.75000     -26.75000      58.55273
     -59.25000     -26.75000      59.85651
     -58.75000     -26.75000      62.25598
     -58.25000     -26.75000      63.33801
     -57.75000     -26.75000      65.06378
     -57.25000     -26.75000      65.64307
     -56.75000     -26.75000      65.93707
     -56.25000     -26.75000      66.24243
     -55.75000     -26.75000      66.06238
     -55.25000     -26.75000      65.77655
     -54.75000     -26.75000      65.50940
     -54.25000     -26.75000      65.21680
     -53.75000     -26.75000      64.51947
     -53.25000     -26.75000      64.07776
     -52.75000     -26.75000      63.32770
     -52.25000     -26.75000      63.06952
     -51.75000     -26.75000      62.66077
     -51.25000     -26.75000      62.34528
     -50.75000     -26.75000      61.69312
     -50.25000     -26.75000      60.92682
     -49.75000     -26.75000      60.20996
     -49.25000     -26.75000      59.72046
     -48.75000     -26.75000      59.03552
     -48.25000     -26.75000      58.70282
     -47.75000     -26.75000      58.31067
     -47.25000     -26.75000      57.89276
     -46.75000     -26.75000      57.20465
     -46.25000     -26.75000      55.91431
     -45.75000     -26.75000      53.81519
     -45.25000     -26.75000      51.44885
     -44.75000     -26.75000      49.21191
     -44.25000     -26.75000      47.14313
     -43.75000     -26.75000      46.07330
     -43.25000     -26.75000      44.67902
     -42.75000     -26.75000      43.50549
     -42.25000     -26.75000      41.72083
     -41.75000     -26.75000      40.55060
     -41.25000     -26.75000      39.71545
     -40.75000     -26.75000      38.89514
     -40.25000     -26.75000      38.38135
     -39.75000     -26.75000      37.93707
     -39.25000     -26.75000      37.69470
     -38.75000     -26.75000      37.79529
     -38.25000     -26.75000      37.87524
     -37.75000     -26.75000      37.99512
     -37.25000     -26.75000      38.42761
     -36.75000     -26.75000      38.41199
     -36.25000     -26.75000      39.03131
     -35.75000     -26.75000      39.77283
     -35.25000     -26.75000      41.75897
     -34.75000     -26.75000      43.64264
     -34.25000     -26.75000      45.76709
     -33.75000     -26.75000      48.49408
     -33.25000     -26.75000      50.32251
     -32.75000     -26.75000      52.07159
     -32.25000     -26.75000      52.51379
     -31.75000     -26.75000      52.39581
     -31.25000     -26.75000      52.37616
     -30.75000     -26.75000      51.69537
     -30.25000     -26.75000      51.01349
     -29.75000     -26.75000      50.16949
     -29.25000     -26.75000      49.88184
     -28.75000     -26.75000      50.02777
     -28.25000     -26.75000      50.00281
     -27.75000     -26.75000      48.82281
     -27.25000     -26.75000      46.70795
     -26.75000     -26.75000      43.64569
     -26.25000     -26.75000      41.43079
     -25.75000     -26.75000      39.88550
     -25.25000     -26.75000      40.04437
     -24.75000     -26.75000      40.78345
     -24.25000     -26.75000      40.72266
     -23.75000     -26.75000      40.75446
     -23.25000     -26.75000      39.72302
     -22.75000     -26.75000      38.93494
     -22.25000     -26.75000      38.02972
     -21.75000     -26.75000      36.55585
     -21.25000     -26.75000      35.42560
     -20.75000     -26.75000      33.82526
     -20.25000     -26.75000      32.78931
     -19.75000     -26.75000      31.95331
     -19.25000     -26.75000      31.60370
     -18.75000     -26.75000      31.34998
     -18.25000     -26.75000      31.31390
     -17.75000     -26.75000      31.30603
     -17.25000     -26.75000      31.87347
     -16.75000     -26.75000      32.54797
     -16.25000     -26.75000      34.11096
     -15.75000     -26.75000      35.26929
     -15.25000     -26.75000      36.26593
     -14.75000     -26.75000      37.67505
     -14.25000     -26.75000      38.34839
     -13.75000     -26.75000      39.64606
     -13.25000     -26.75000      40.37769
     -12.75000     -26.75000      41.70349
     -12.25000     -26.75000      42.58838
     -11.75000     -26.75000      43.45337
     -11.25000     -26.75000      44.21991
     -10.75000     -26.75000      44.16071
     -10.25000     -26.75000      43.74182
     -9.750000     -26.75000      43.11700
     -9.250000     -26.75000      42.48004
     -8.750000     -26.75000      41.53094
     -8.250000     -26.75000      41.77051
     -7.750000     -26.75000      41.78784
     -7.250000     -26.75000      42.94336
     -6.750000     -26.75000      42.91223
     -6.250000     -26.75000      44.21954
     -5.750000     -26.75000      45.20441
     -5.250000     -26.75000      43.72705
     -4.750000     -26.75000      42.94330
     -4.250000     -26.75000      40.39990
     -3.750000     -26.75000      39.28149
     -3.250000     -26.75000      36.65533
     -2.750000     -26.75000      35.68732
     -2.250000     -26.75000      35.39148
     -1.750000     -26.75000      34.68286
     -1.250000     -26.75000      35.29236
    -0.7500000     -26.75000      34.98462
    -0.2500000     -26.75000      35.19080
     0.2500000     -26.75000      35.28320
     0.7500000     -26.75000      35.17139
      1.250000     -26.75000      35.69092
      1.750000     -26.75000      35.90106
      2.250000     -26.75000      36.11987
      2.750000     -26.75000      36.20593
      3.250000     -26.75000      36.33771
      3.750000     -26.75000      36.41748
      4.250000     -26.75000      36.69220
      4.750000     -26.75000      36.80823
      5.250000     -26.75000      37.66223
      5.750000     -26.75000      38.29309
      6.250000     -26.75000      39.85474
      6.750000     -26.75000      40.78070
      7.250000     -26.75000      41.88348
      7.750000     -26.75000      44.11615
      8.250000     -26.75000      45.20001
      8.750000     -26.75000      47.07916
      9.250000     -26.75000      47.82855
      9.750000     -26.75000      49.15759
      10.25000     -26.75000      49.58569
      10.75000     -26.75000      49.71582
      11.25000     -26.75000      49.57947
      11.75000     -26.75000      48.93848
      12.25000     -26.75000      48.10522
      12.75000     -26.75000      47.58655
      13.25000     -26.75000      47.20911
      13.75000     -26.75000      46.41217
      14.25000     -26.75000      45.83307
      14.75000     -26.75000      45.01917
      15.25000     -26.75000      44.84589
      15.75000     -26.75000      45.00275
      16.25000     -26.75000      45.37585
      16.75000     -26.75000      45.65533
      17.25000     -26.75000      46.33032
      17.75000     -26.75000      46.80872
      18.25000     -26.75000      47.94556
      18.75000     -26.75000      48.60632
      19.25000     -26.75000      49.94598
      19.75000     -26.75000      50.71277
      20.25000     -26.75000      51.30457
      20.75000     -26.75000      52.03259
      21.25000     -26.75000      52.24365
      21.75000     -26.75000      52.81476
      22.25000     -26.75000      53.22870
      22.75000     -26.75000      53.65039
      23.25000     -26.75000      54.19672
      23.75000     -26.75000      54.31110
      24.25000     -26.75000      54.80743
      24.75000     -26.75000      55.29480
      25.25000     -26.75000      56.24121
      25.75000     -26.75000      56.84070
      26.25000     -26.75000      57.14459
      26.75000     -26.75000      57.20447
      27.25000     -26.75000      57.15894
      27.75000     -26.75000      56.99194
      28.25000     -26.75000      56.98730
      28.75000     -26.75000      56.18848
      29.25000     -26.75000      55.39648
      29.75000     -26.75000      54.43579
      30.25000     -26.75000      52.97125
      30.75000     -26.75000      52.29852
      31.25000     -26.75000      51.22449
      31.75000     -26.75000      50.84723
      32.25000     -26.75000      50.40460
      32.75000     -26.75000      50.58594
      33.25000     -26.75000      50.95319
      33.75000     -26.75000      51.49774
      34.25000     -26.75000      51.81476
      34.75000     -26.75000      52.47900
      35.25000     -26.75000      52.80139
      35.75000     -26.75000      53.23059
      36.25000     -26.75000      54.22772
      36.75000     -26.75000      54.67596
      37.25000     -26.75000      55.35986
      37.75000     -26.75000      55.49432
      38.25000     -26.75000      55.61682
      38.75000     -26.75000      55.51184
      39.25000     -26.75000      55.36749
      39.75000     -26.75000      54.71613
      40.25000     -26.75000      53.93823
      40.75000     -26.75000      52.49609
      41.25000     -26.75000      51.63635
      41.75000     -26.75000      50.10822
      42.25000     -26.75000      49.33386
      42.75000     -26.75000      48.66278
      43.25000     -26.75000      47.19891
      43.75000     -26.75000      46.63940
      44.25000     -26.75000      45.29364
      44.75000     -26.75000      44.92242
